"Division";"Region_Name";"Branch_Name";"Agent_Name";"Branch_ID";"ID";"Length_Service_Category";"unqid"
"UK Insurance";"South West";"Truro";"Mr Q Dalton";21.0;47.0;"5+";5424.0
"UK Insurance";"South West";"Truro";"Mr Q Dalton";21.0;47.0;"5+";5425.0
"UK Insurance";"South West";"Truro";"Mr R Lunn";21.0;18.0;"5+";5427.0
"UK Insurance";"South West";"Truro";"Mr R Lunn";21.0;18.0;"5+";5428.0
"UK Insurance";"South West";"Truro";"Mr S Pazikas";21.0;334.0;"0";5429.0
"UK Insurance";"South West";"Truro";"Mr T Bond";21.0;374.0;"5+";5431.0
"UK Insurance";"South West";"Truro";"Mr T Hammersley";21.0;339.0;"1";5433.0
"UK Insurance";"South West";"Truro";"Mrs H Lloyd";21.0;371.0;"0";5436.0
"UK Insurance";"South West";"Truro";"Mrs J Johnson";21.0;204.0;"5+";5438.0
"UK Insurance";"South West";"Truro";"Mrs J Johnson";21.0;204.0;"5+";5439.0
"UK Insurance";"South West";"Truro";"Mrs J Turner";21.0;37.0;"0";5441.0
"UK Insurance";"South West";"Truro";"Mrs J Turner";21.0;37.0;"0";5442.0
"UK Insurance";"South West";"Truro";"Mrs J Turner";21.0;37.0;"0";5443.0
"UK Insurance";"South West";"Truro";"Mrs K Geppert";21.0;14.0;"0";5445.0
"UK Insurance";"South West";"Truro";"Mrs K Geppert";21.0;14.0;"0";5446.0
"UK Insurance";"South West";"Truro";"Mrs K Souter";21.0;345.0;"0";5448.0
"UK Insurance";"South West";"Truro";"Mrs K Souter";21.0;345.0;"0";5449.0
"UK Insurance";"North";"Leeds";"Miss L Darbyshire";12.0;206.0;"0";5596.0
"UK Insurance";"North";"Leeds";"Mr A Fitzpatrick";12.0;385.0;"5+";5598.0
"UK Insurance";"North";"Leeds";"Mr A Fitzpatrick";12.0;385.0;"5+";5599.0
"UK Insurance";"North";"Leeds";"Mr A Fitzpatrick";12.0;385.0;"5+";5600.0
"UK Insurance";"North";"Leeds";"Mr A Fitzpatrick";12.0;385.0;"5+";5601.0
"UK Insurance";"North";"Leeds";"Mr M Pope";12.0;255.0;"3";5603.0
"UK Insurance";"North";"Leeds";"Mr M Pope";12.0;255.0;"3";5604.0
"UK Insurance";"North";"Leeds";"Mr N Dudding";12.0;365.0;"5+";5606.0
"UK Insurance";"North";"Leeds";"Mr Q James";12.0;460.0;"1";5607.0
"UK Insurance";"North";"Leeds";"Mr Q James";12.0;460.0;"1";5608.0
"UK Insurance";"North";"Leeds";"Mr Q James";12.0;460.0;"1";5609.0
"UK Insurance";"North";"Leeds";"Mr T Daly";12.0;28.0;"1";5611.0
"UK Insurance";"North";"Leeds";"Mrs D Riddiford";12.0;353.0;"5+";5612.0
"UK Insurance";"North";"Leeds";"Mrs D Riddiford";12.0;353.0;"5+";5613.0
"UK Insurance";"North";"Leeds";"Mrs D Riddiford";12.0;353.0;"5+";5614.0
"UK Insurance";"North";"Leeds";"Mrs E Johnson";12.0;488.0;"0";5615.0
"UK Insurance";"North";"Leeds";"Mrs H Chik";12.0;79.0;"1";5616.0
"UK Insurance";"North";"Leeds";"Mrs H Chik";12.0;79.0;"1";5617.0
"UK Insurance";"North";"Leeds";"Mrs H Chik";12.0;79.0;"1";5618.0
"UK Insurance";"North";"Leeds";"Mrs I Howe";12.0;314.0;"0";5619.0
"UK Insurance";"North";"Leeds";"Mrs L Goodall";12.0;19.0;"3";5621.0
"UK Insurance";"North";"Liverpool";"Mr M Arnold";14.0;196.0;"5+";5624.0
"UK Insurance";"North";"Liverpool";"Mr M Carimando";14.0;209.0;"5+";5626.0
"UK Insurance";"North";"Liverpool";"Mr M Carimando";14.0;209.0;"5+";5627.0
"UK Insurance";"North";"Liverpool";"Mr M Carimando";14.0;209.0;"5+";5628.0
"UK Insurance";"North";"Liverpool";"Mr M McKee";14.0;226.0;"5+";5630.0
"UK Insurance";"North";"Liverpool";"Mr Q Pope";14.0;222.0;"5+";5634.0
"UK Insurance";"North";"Liverpool";"Mr Q Pope";14.0;222.0;"5+";5635.0
"UK Insurance";"North";"Liverpool";"Mrs A Ford";14.0;114.0;"5+";5637.0
"UK Insurance";"North";"Liverpool";"Mrs H Clark";14.0;343.0;"2";5639.0
"UK Insurance";"North";"Liverpool";"Mrs L Munro";14.0;210.0;"0";5640.0
"UK Insurance";"North";"Manchester";"Mr B Chik";16.0;280.0;"3";5645.0
"UK Insurance";"North";"Manchester";"Mr B Chik";16.0;280.0;"3";5646.0
"UK Insurance";"North";"Manchester";"Mr B White";16.0;432.0;"5+";5648.0
"UK Insurance";"North";"Manchester";"Mr B White";16.0;432.0;"5+";5649.0
"UK Insurance";"North";"Manchester";"Mr B White";16.0;432.0;"5+";5650.0
"UK Insurance";"North";"Manchester";"Mr H Mistry";16.0;356.0;"3";5651.0
"UK Insurance";"North";"Manchester";"Mr H Mistry";16.0;356.0;"3";5652.0
"UK Insurance";"North";"Manchester";"Mr H Mistry";16.0;356.0;"3";5653.0
"UK Insurance";"North";"Manchester";"Mr H Mistry";16.0;356.0;"3";5654.0
"UK Insurance";"North";"Manchester";"Mr H Mistry";16.0;356.0;"3";5655.0
"UK Insurance";"North";"Manchester";"Mr I Ford";16.0;273.0;"0";5656.0
"UK Insurance";"North";"Manchester";"Mr I Ford";16.0;273.0;"0";5657.0
"UK Insurance";"North";"Manchester";"Mr K McKee";16.0;420.0;"5+";5659.0
"UK Insurance";"North";"Manchester";"Mr K McKee";16.0;420.0;"5+";5660.0
"UK Insurance";"North";"Manchester";"Mr L Lunn";16.0;455.0;"2";5661.0
"UK Insurance";"North";"Manchester";"Mr L Mistry";16.0;110.0;"3";5662.0
"UK Insurance";"North";"Manchester";"Mr M Belcher";16.0;363.0;"0";5663.0
"UK Insurance";"North";"Manchester";"Mr M Belcher";16.0;363.0;"0";5664.0
"UK Insurance";"North";"Manchester";"Mr M Hearmon";16.0;316.0;"2";5665.0
"UK Insurance";"North";"Manchester";"Mr S Valder";16.0;476.0;"0";5667.0
"UK Insurance";"North";"Manchester";"Mr S Valder";16.0;476.0;"0";5668.0
"UK Insurance";"North";"Manchester";"Mrs E Rees";16.0;188.0;"0";5669.0
"UK Insurance";"North";"Manchester";"Mrs E Rees";16.0;188.0;"0";5670.0
"UK Insurance";"North";"Manchester";"Mrs E Rees";16.0;188.0;"0";5671.0
"UK Insurance";"North";"Manchester";"Mrs F Luckman";16.0;260.0;"5+";5673.0
"UK Insurance";"North";"Manchester";"Mrs F Luckman";16.0;260.0;"5+";5674.0
"UK Insurance";"North";"Manchester";"Mrs H Eaton";16.0;112.0;"5+";5676.0
"UK Insurance";"North";"Manchester";"Mrs H Eaton";16.0;112.0;"5+";5677.0
"UK Insurance";"North";"Manchester";"Mrs H Rawes";16.0;484.0;"2";5679.0
"UK Insurance";"North";"Manchester";"Mrs H Rawes";16.0;484.0;"2";5680.0
"UK Insurance";"North";"Manchester";"Mrs H Rawes";16.0;484.0;"2";5681.0
"UK Insurance";"North";"Manchester";"Mrs H Rawes";16.0;484.0;"2";5682.0
"UK Insurance";"North";"Manchester";"Mrs K Basnett";16.0;38.0;"5+";5684.0
"UK Insurance";"North";"Manchester";"Mrs M Brown";16.0;212.0;"5+";5686.0
"UK Insurance";"North";"Manchester";"Mrs M Brown";16.0;212.0;"5+";5687.0
"UK Insurance";"North";"Manchester";"Mrs M Brown";16.0;212.0;"5+";5688.0
"UK Insurance";"North";"Manchester";"Mrs T Harris";16.0;23.0;"5+";5690.0
"UK Insurance";"North";"Manchester";"Mrs T Harris";16.0;23.0;"5+";5691.0
"UK Insurance";"North";"Newcastle";"Miss D Shephard";18.0;431.0;"0";5692.0
"UK Insurance";"North";"Newcastle";"Mr D Law";18.0;251.0;"5+";5694.0
"UK Insurance";"North";"Newcastle";"Mr D Law";18.0;251.0;"5+";5695.0
"UK Insurance";"North";"Newcastle";"Mr D Law";18.0;251.0;"5+";5696.0
"UK Insurance";"North";"Newcastle";"Mr D Law";18.0;251.0;"5+";5697.0
"UK Insurance";"North";"Newcastle";"Mr D Law";18.0;251.0;"5+";5698.0
"UK Insurance";"North";"Newcastle";"Mr F Carimando";18.0;95.0;"5+";5701.0
"UK Insurance";"North";"Newcastle";"Mr F Carimando";18.0;95.0;"5+";5702.0
"UK Insurance";"North";"Newcastle";"Mr K Smyth";18.0;457.0;"5+";5704.0
"UK Insurance";"North";"Newcastle";"Mr K Smyth";18.0;457.0;"5+";5705.0
"UK Insurance";"North";"Newcastle";"Mr R Lee";18.0;154.0;"1";5706.0
"UK Insurance";"North";"Newcastle";"Mr T Thorington";18.0;461.0;"1";5707.0
"UK Insurance";"North";"Newcastle";"Mr T Thorington";18.0;461.0;"1";5708.0
"UK Insurance";"North";"Newcastle";"Mr T Thorington";18.0;461.0;"1";5709.0
"UK Insurance";"North";"Newcastle";"Mrs A Adams";18.0;115.0;"5+";5711.0
"UK Insurance";"North";"Newcastle";"Mrs A Adams";18.0;115.0;"5+";5712.0
"UK Insurance";"North";"Newcastle";"Mrs A Adams";18.0;115.0;"5+";5713.0
"UK Insurance";"North";"Newcastle";"Mrs A Adams";18.0;115.0;"5+";5714.0
"UK Insurance";"North";"Newcastle";"Mrs A Adams";18.0;115.0;"5+";5715.0
"UK Insurance";"North";"Newcastle";"Mrs A Sterland";18.0;406.0;"5+";5717.0
"UK Insurance";"North";"Newcastle";"Mrs A Sterland";18.0;406.0;"5+";5718.0
"UK Insurance";"North";"Newcastle";"Mrs A Sterland";18.0;406.0;"5+";5719.0
"UK Insurance";"North";"Newcastle";"Mrs F Bond";18.0;96.0;"5+";5721.0
"UK Insurance";"North";"Newcastle";"Mrs F Bond";18.0;96.0;"5+";5722.0
"UK Insurance";"North";"Newcastle";"Mrs G Geppert";18.0;473.0;"5+";5724.0
"UK Insurance";"North";"Newcastle";"Mrs N Connolly";18.0;378.0;"0";5726.0
"UK Insurance";"North";"Newcastle";"Mrs N Connolly";18.0;378.0;"0";5727.0
"UK Insurance";"North";"Newcastle";"Mrs Q Murray";18.0;479.0;"5+";5729.0
"UK Insurance";"North";"Newcastle";"Mrs S Boardman";18.0;348.0;"5+";5731.0
"UK Insurance";"North";"Newcastle";"Mrs S Boardman";18.0;348.0;"5+";5732.0
"UK Insurance";"South East";"City";"Miss C Basnett";10.0;254.0;"4";5871.0
"UK Insurance";"South East";"City";"Miss L Pope";10.0;266.0;"0";5872.0
"UK Insurance";"South East";"City";"Mr B Harris";10.0;333.0;"4";5875.0
"UK Insurance";"South East";"City";"Mr B Harris";10.0;333.0;"4";5876.0
"UK Insurance";"South East";"City";"Mr G Roddick";10.0;84.0;"5+";5877.0
"UK Insurance";"South East";"City";"Mr J Howe";10.0;29.0;"5+";5879.0
"UK Insurance";"South East";"City";"Mr J Howe";10.0;29.0;"5+";5880.0
"UK Insurance";"South East";"City";"Mr L Lee";10.0;332.0;"5+";5882.0
"UK Insurance";"South East";"City";"Mr L Lee";10.0;332.0;"5+";5883.0
"UK Insurance";"South East";"City";"Mr N Opperman";10.0;143.0;"1";5885.0
"UK Insurance";"South East";"City";"Mr N Stevens";10.0;285.0;"3";5887.0
"UK Insurance";"South East";"City";"Mr N Stevens";10.0;285.0;"3";5888.0
"UK Insurance";"South East";"City";"Mr O Hewlett";10.0;5.0;"5+";5890.0
"UK Insurance";"South East";"City";"Mr O Hewlett";10.0;5.0;"5+";5891.0
"UK Insurance";"South East";"City";"Mr O Hewlett";10.0;5.0;"5+";5892.0
"UK Insurance";"South East";"City";"Mr O Hewlett";10.0;5.0;"5+";5893.0
"UK Insurance";"South East";"City";"Mr O Hewlett";10.0;5.0;"5+";5894.0
"UK Insurance";"South East";"City";"Mrs C Valder";10.0;376.0;"0";5897.0
"UK Insurance";"South East";"City";"Mrs E Jones";10.0;493.0;"5+";5899.0
"UK Insurance";"South East";"City";"Mrs E Jones";10.0;493.0;"5+";5900.0
"UK Insurance";"South East";"City";"Mrs E Jones";10.0;493.0;"5+";5901.0
"UK Insurance";"South East";"City";"Mrs J Garrett";10.0;89.0;"5+";5903.0
"UK Insurance";"South East";"City";"Mrs J Garrett";10.0;89.0;"5+";5904.0
"UK Insurance";"South East";"City";"Mrs K Liddle";10.0;398.0;"0";5905.0
"UK Insurance";"South East";"City";"Mrs O Fitzpatrick";10.0;34.0;"5+";5906.0
"UK Insurance";"South East";"City";"Mrs O Fitzpatrick";10.0;34.0;"5+";5907.0
"UK Insurance";"South East";"Croydon";"Miss E Pimblett";7.0;113.0;"2";5909.0
"UK Insurance";"South East";"Croydon";"Miss I Tailor";7.0;352.0;"3";5911.0
"UK Insurance";"South East";"Croydon";"Miss L Darbyshire";7.0;185.0;"2";5913.0
"UK Insurance";"South East";"Croydon";"Miss L Darbyshire";7.0;185.0;"2";5914.0
"UK Insurance";"South East";"Croydon";"Mr D Carimando";7.0;494.0;"0";5915.0
"UK Insurance";"South East";"Croydon";"Mr F Pope";7.0;128.0;"5+";5917.0
"UK Insurance";"South East";"Croydon";"Mr F Pope";7.0;128.0;"5+";5918.0
"UK Insurance";"South East";"Croydon";"Mr F Pope";7.0;128.0;"5+";5919.0
"UK Insurance";"South East";"Croydon";"Mr H Eaton";7.0;22.0;"0";5921.0
"UK Insurance";"South East";"Croydon";"Mr H Eaton";7.0;22.0;"0";5922.0
"UK Insurance";"South East";"Croydon";"Mr J Bell";7.0;100.0;"1";5924.0
"UK Insurance";"South East";"Croydon";"Mr R Garrett";7.0;367.0;"5+";5927.0
"UK Insurance";"South East";"Croydon";"Mr S Connolly";7.0;126.0;"3";5929.0
"UK Insurance";"South East";"Croydon";"Mrs D Liddle";7.0;347.0;"2";5930.0
"UK Insurance";"South East";"Croydon";"Mrs H Sterland";7.0;161.0;"5+";5932.0
"UK Insurance";"South East";"Croydon";"Mrs H Sterland";7.0;161.0;"5+";5933.0
"UK Insurance";"South East";"Croydon";"Mrs J Johns";7.0;201.0;"2";5934.0
"UK Insurance";"South East";"Croydon";"Mrs M Wakelin";7.0;182.0;"5+";5937.0
"UK Insurance";"South East";"Croydon";"Mrs M Wakelin";7.0;182.0;"5+";5938.0
"UK Insurance";"South East";"Croydon";"Mrs M Wakelin";7.0;182.0;"5+";5939.0
"UK Insurance";"South East";"Croydon";"Mrs M Wakelin";7.0;182.0;"5+";5940.0
"UK Insurance";"South East";"Croydon";"Mrs N Valder";7.0;470.0;"5+";5942.0
"UK Insurance";"South East";"Croydon";"Mrs O White";7.0;136.0;"5+";5944.0
"UK Insurance";"South East";"Croydon";"Mrs O White";7.0;136.0;"5+";5945.0
"UK Insurance";"South East";"Croydon";"Mrs Q Coleman";7.0;92.0;"5+";5947.0
"UK Insurance";"South East";"Croydon";"Mrs Q Coleman";7.0;92.0;"5+";5948.0
"UK Insurance";"South East";"Eastbourne";"Mr B Horn";5.0;465.0;"0";5951.0
"UK Insurance";"South East";"Eastbourne";"Mr B Horn";5.0;465.0;"0";5952.0
"UK Insurance";"South East";"Eastbourne";"Mr F Davies";5.0;478.0;"3";5954.0
"UK Insurance";"South East";"Eastbourne";"Mr I Geppert";5.0;215.0;"4";5955.0
"UK Insurance";"South East";"Eastbourne";"Mr I Geppert";5.0;215.0;"4";5956.0
"UK Insurance";"South East";"Eastbourne";"Mr M Reynolds";5.0;51.0;"1";5958.0
"UK Insurance";"South East";"Eastbourne";"Mrs C Mistry";5.0;270.0;"4";5959.0
"UK Insurance";"South East";"Eastbourne";"Mrs E Hanks";5.0;495.0;"1";5960.0
"UK Insurance";"South East";"Eastbourne";"Mrs E Hanks";5.0;495.0;"1";5961.0
"UK Insurance";"South East";"Eastbourne";"Mrs E Hanks";5.0;495.0;"1";5962.0
"UK Insurance";"South East";"Eastbourne";"Mrs H Parkin";5.0;27.0;"0";5963.0
"UK Insurance";"South East";"Eastbourne";"Mrs I Howe";5.0;418.0;"5+";5965.0
"UK Insurance";"South East";"Eastbourne";"Mrs I Howe";5.0;418.0;"5+";5966.0
"UK Insurance";"South East";"Maidstone";"Miss C Lee";15.0;439.0;"5+";5969.0
"UK Insurance";"South East";"Maidstone";"Miss C Lee";15.0;439.0;"5+";5970.0
"UK Insurance";"South East";"Maidstone";"Miss C Lee";15.0;439.0;"5+";5971.0
"UK Insurance";"South East";"Maidstone";"Miss C Lee";15.0;439.0;"5+";5972.0
"UK Insurance";"South East";"Maidstone";"Miss C Lee";15.0;439.0;"5+";5973.0
"UK Insurance";"South East";"Maidstone";"Mr D Liddle";15.0;440.0;"0";5974.0
"UK Insurance";"South East";"Maidstone";"Mr D Liddle";15.0;440.0;"0";5975.0
"UK Insurance";"South East";"Maidstone";"Mr D Liddle";15.0;440.0;"0";5976.0
"UK Insurance";"South East";"Maidstone";"Mr F Daly";15.0;15.0;"0";5977.0
"UK Insurance";"South East";"Maidstone";"Mr G Fitzpatrick";15.0;291.0;"2";5978.0
"UK Insurance";"South East";"Maidstone";"Mr G Fitzpatrick";15.0;291.0;"2";5979.0
"UK Insurance";"South East";"Maidstone";"Mr H Connolly";15.0;245.0;"3";5981.0
"UK Insurance";"South East";"Maidstone";"Mr J Reynolds";15.0;67.0;"5+";5983.0
"UK Insurance";"South East";"Maidstone";"Mr J Reynolds";15.0;67.0;"5+";5984.0
"UK Insurance";"South East";"Maidstone";"Mr N Goodall";15.0;303.0;"5+";5986.0
"UK Insurance";"South East";"Maidstone";"Mr R Bond";15.0;171.0;"0";5987.0
"UK Insurance";"South East";"Maidstone";"Mr R Peace";15.0;474.0;"1";5988.0
"UK Insurance";"South East";"Maidstone";"Mr S Bond";15.0;309.0;"4";5990.0
"UK Insurance";"South East";"Maidstone";"Mr S Bond";15.0;309.0;"4";5991.0
"UK Insurance";"South East";"Maidstone";"Mr T Opperman";15.0;155.0;"5+";5994.0
"UK Insurance";"South East";"Maidstone";"Mr T Opperman";15.0;155.0;"5+";5995.0
"UK Insurance";"South East";"Maidstone";"Mr T Opperman";15.0;155.0;"5+";5996.0
"UK Insurance";"South East";"Maidstone";"Mrs J Weaver";15.0;130.0;"4";5999.0
"UK Insurance";"South East";"Maidstone";"Mrs R Opperman";15.0;259.0;"1";6001.0
"UK Insurance";"South East";"Marlow";"Mr E Brown";2.0;399.0;"1";6002.0
"UK Insurance";"South East";"Marlow";"Mr E Brown";2.0;399.0;"1";6003.0
"UK Insurance";"South East";"Marlow";"Mr F Sharma";2.0;486.0;"3";6004.0
"UK Insurance";"South East";"Marlow";"Mr J Darbyshire";2.0;429.0;"3";6005.0
"UK Insurance";"South East";"Marlow";"Mr J Darbyshire";2.0;429.0;"3";6006.0
"UK Insurance";"South East";"Marlow";"Mr J Davies";2.0;149.0;"2";6007.0
"UK Insurance";"South East";"Marlow";"Mr L Pimblett";2.0;40.0;"4";6009.0
"UK Insurance";"South East";"Marlow";"Mr O Howe";2.0;6.0;"1";6011.0
"UK Insurance";"South East";"Marlow";"Mr S Bell";2.0;395.0;"5+";6014.0
"UK Insurance";"South East";"Marlow";"Mr S Bell";2.0;395.0;"5+";6015.0
"UK Insurance";"South East";"Marlow";"Mr S Bell";2.0;395.0;"5+";6016.0
"UK Insurance";"South East";"Marlow";"Mr T Mistry";2.0;105.0;"2";6018.0
"UK Insurance";"South East";"Marlow";"Mr T Mistry";2.0;105.0;"2";6019.0
"UK Insurance";"South East";"Marlow";"Mrs S Mather";2.0;78.0;"5+";6023.0
"UK Insurance";"South East";"Marlow";"Mrs S Mather";2.0;78.0;"5+";6024.0
"UK Insurance";"South East";"Marlow";"Mrs S Mather";2.0;78.0;"5+";6025.0
"UK Insurance";"South West";"Bristol";"Mr A Davies";6.0;404.0;"5+";6027.0
"UK Insurance";"South West";"Bristol";"Mr B Ludlow";6.0;344.0;"5+";6029.0
"UK Insurance";"South West";"Bristol";"Mr B Ludlow";6.0;344.0;"5+";6030.0
"UK Insurance";"South West";"Bristol";"Mr B Ludlow";6.0;344.0;"5+";6031.0
"UK Insurance";"South West";"Bristol";"Mr I Dudding";6.0;64.0;"5+";6033.0
"UK Insurance";"South West";"Bristol";"Mr I Dudding";6.0;64.0;"5+";6034.0
"UK Insurance";"South West";"Bristol";"Mr S McKee";6.0;459.0;"0";6035.0
"UK Insurance";"South West";"Bristol";"Mr S McKee";6.0;459.0;"0";6036.0
"UK Insurance";"South West";"Bristol";"Mr T Bond";6.0;63.0;"1";6038.0
"UK Insurance";"South West";"Bristol";"Mr T Jones";6.0;240.0;"5+";6040.0
"UK Insurance";"South West";"Bristol";"Mr T Jones";6.0;240.0;"5+";6041.0
"UK Insurance";"South West";"Bristol";"Mr T Male";6.0;433.0;"4";6043.0
"UK Insurance";"South West";"Bristol";"Mrs A Pimblett";6.0;331.0;"2";6045.0
"UK Insurance";"South West";"Exeter";"Mr J Jones";19.0;13.0;"1";6047.0
"UK Insurance";"South West";"Exeter";"Mr M Fitzpatrick";19.0;49.0;"0";6048.0
"UK Insurance";"South West";"Exeter";"Mr M Reading";19.0;361.0;"3";6049.0
"UK Insurance";"South West";"Exeter";"Mr T Peace";19.0;162.0;"1";6051.0
"UK Insurance";"South West";"Exeter";"Mrs D Reading";19.0;370.0;"4";6053.0
"UK Insurance";"South West";"Exeter";"Mrs D Reading";19.0;370.0;"4";6054.0
"UK Insurance";"South West";"Exeter";"Mrs J Sedgwick";19.0;453.0;"0";6056.0
"UK Insurance";"South West";"Exeter";"Mrs J Sedgwick";19.0;453.0;"0";6057.0
"UK Insurance";"South West";"Exeter";"Mrs L McKee";19.0;284.0;"5+";6059.0
"UK Insurance";"South West";"Exeter";"Mrs L McKee";19.0;284.0;"5+";6060.0
"UK Insurance";"South West";"Exeter";"Mrs T Geppert";19.0;106.0;"0";6061.0
"UK Insurance";"South West";"Exeter";"Mrs T Geppert";19.0;106.0;"0";6062.0
"UK Insurance";"South West";"Plymouth";"Miss B Sedgwick";20.0;82.0;"5+";6064.0
"UK Insurance";"South West";"Plymouth";"Miss B Sedgwick";20.0;82.0;"5+";6065.0
"UK Insurance";"South West";"Plymouth";"Miss E James";20.0;276.0;"5+";6067.0
"UK Insurance";"South West";"Plymouth";"Miss E James";20.0;276.0;"5+";6068.0
"UK Insurance";"South West";"Plymouth";"Miss E James";20.0;276.0;"5+";6069.0
"UK Insurance";"South West";"Plymouth";"Miss J Felix";20.0;70.0;"0";6070.0
"UK Insurance";"South West";"Plymouth";"Mr A Darbyshire";20.0;31.0;"5+";6071.0
"UK Insurance";"South West";"Plymouth";"Mr A Darbyshire";20.0;31.0;"5+";6072.0
"UK Insurance";"South West";"Plymouth";"Mr A Darbyshire";20.0;31.0;"5+";6073.0
"UK Insurance";"South West";"Plymouth";"Mr A Lloyd";20.0;430.0;"5+";6075.0
"UK Insurance";"South West";"Plymouth";"Mr B North";20.0;203.0;"5+";6077.0
"UK Insurance";"South West";"Plymouth";"Mr B North";20.0;203.0;"5+";6078.0
"UK Insurance";"South West";"Plymouth";"Mr B North";20.0;203.0;"5+";6079.0
"UK Insurance";"South West";"Plymouth";"Mr B North";20.0;203.0;"5+";6080.0
"UK Insurance";"South West";"Plymouth";"Mr G Harper";20.0;71.0;"3";6084.0
"UK Insurance";"South West";"Plymouth";"Mr G Harper";20.0;71.0;"3";6085.0
"UK Insurance";"South West";"Plymouth";"Mr G Harper";20.0;71.0;"3";6086.0
"UK Insurance";"South West";"Plymouth";"Mr J Kirby";20.0;317.0;"5+";6088.0
"UK Insurance";"South West";"Plymouth";"Mr J Kirby";20.0;317.0;"5+";6089.0
"UK Insurance";"South West";"Plymouth";"Mrs B Dalton";20.0;32.0;"4";6091.0
"UK Insurance";"South West";"Plymouth";"Mrs B Dalton";20.0;32.0;"4";6092.0
"UK Insurance";"South West";"Plymouth";"Mrs B Dalton";20.0;32.0;"4";6093.0
"UK Insurance";"South West";"Plymouth";"Mrs B Dalton";20.0;32.0;"4";6094.0
"UK Insurance";"South West";"Plymouth";"Mrs C Turner";20.0;405.0;"0";6095.0
"UK Insurance";"South West";"Plymouth";"Mrs C Turner";20.0;405.0;"0";6096.0
"UK Insurance";"South West";"Plymouth";"Mrs I Staines";20.0;491.0;"5+";6098.0
"UK Insurance";"South West";"Plymouth";"Mrs I Staines";20.0;491.0;"5+";6099.0
"UK Insurance";"South West";"Plymouth";"Mrs M Coleman";20.0;87.0;"2";6100.0
"UK Insurance";"South West";"Plymouth";"Mrs N Eaton";20.0;207.0;"0";6101.0
"UK Insurance";"South West";"Plymouth";"Mrs N Ryan";20.0;359.0;"1";6103.0
"UK Insurance";"South West";"Plymouth";"Mrs Q Basnett";20.0;45.0;"3";6106.0
"UK Insurance";"South West";"Plymouth";"Mrs Q Parkin";20.0;59.0;"0";6107.0
"UK Insurance";"South West";"Truro";"Mr B Daly";21.0;456.0;"1";6110.0
"UK Insurance";"South West";"Truro";"Mr D Murray";21.0;213.0;"4";6113.0
"UK Insurance";"South West";"Truro";"Mr D Murray";21.0;213.0;"4";6114.0
"UK Insurance";"South West";"Truro";"Mr D Murray";21.0;213.0;"4";6115.0
"UK Insurance";"South West";"Truro";"Mr D Murray";21.0;213.0;"4";6116.0
"UK Insurance";"South West";"Truro";"Mr D Rance";21.0;108.0;"3";6117.0
"UK Insurance";"South West";"Truro";"Mr G Powell";21.0;160.0;"5+";6119.0
"UK Insurance";"South West";"Truro";"Mr G Powell";21.0;160.0;"5+";6120.0
"UK Insurance";"South West";"Truro";"Mr I Clark";21.0;233.0;"5+";6122.0
"UK Insurance";"South West";"Truro";"Mr I Clark";21.0;233.0;"5+";6123.0
"UK Insurance";"South West";"Truro";"Mr I Clark";21.0;233.0;"5+";6124.0
"UK Insurance";"South West";"Truro";"Mr P Scott";21.0;41.0;"5+";6127.0
"UK Insurance";"South West";"Truro";"Mr P Scott";21.0;41.0;"5+";6128.0
"UK Insurance";"South West";"Truro";"Mr P Scott";21.0;41.0;"5+";6129.0
"UK Insurance";"South West";"Truro";"Mr P Scott";21.0;41.0;"5+";6130.0
"UK Insurance";"South West";"Truro";"Mr Q Dalton";21.0;47.0;"5+";6132.0
"UK Insurance";"South West";"Truro";"Mr Q Dalton";21.0;47.0;"5+";6133.0
"UK Insurance";"South West";"Truro";"Mr Q Dalton";21.0;47.0;"5+";6134.0
"UK Insurance";"South West";"Truro";"Mr R Lunn";21.0;18.0;"5+";6136.0
"UK Insurance";"South West";"Truro";"Mr R Lunn";21.0;18.0;"5+";6137.0
"UK Insurance";"South West";"Truro";"Mr S Pazikas";21.0;334.0;"0";6139.0
"UK Insurance";"South West";"Truro";"Mr S Pazikas";21.0;334.0;"0";6140.0
"UK Insurance";"South West";"Truro";"Mr S Pazikas";21.0;334.0;"0";6141.0
